id,trial,domain,domain_char,trial_domain,condition,condition_char,trial_condition,stimulus,stimulus_char,response,response_char,category,category_char,correct,change_point
16,207,1,Disease,106,2,paratuberculosis,47,28,goat,0,healthy,0,healthy,1,FALSE
16,208,1,Disease,107,2,paratuberculosis,48,10,camel,1,infected,1,infected,1,FALSE
16,209,1,Disease,108,2,paratuberculosis,49,5,beaver,0,healthy,0,healthy,1,FALSE
16,210,1,Disease,109,2,paratuberculosis,50,1,antelope,0,healthy,0,healthy,1,FALSE
16,211,1,Disease,110,2,paratuberculosis,51,18,cow,0,healthy,0,healthy,1,FALSE
16,212,1,Disease,111,2,paratuberculosis,52,14,chimpanzee,0,healthy,0,healthy,1,FALSE
16,213,1,Disease,112,2,paratuberculosis,53,29,gorilla,0,healthy,0,healthy,1,FALSE
16,214,1,Disease,113,2,paratuberculosis,54,37,monkey,0,healthy,0,healthy,1,FALSE
16,215,1,Disease,114,2,paratuberculosis,55,49,sheep,0,healthy,0,healthy,1,FALSE
16,216,1,Disease,115,2,paratuberculosis,56,35,lion,1,infected,1,infected,1,FALSE
16,217,1,Disease,116,2,paratuberculosis,57,20,deer,1,infected,0,healthy,0,FALSE
16,218,1,Disease,117,2,paratuberculosis,58,45,rat,0,healthy,0,healthy,1,FALSE
16,219,1,Disease,118,2,paratuberculosis,59,22,elephant,1,infected,1,infected,1,FALSE
16,220,1,Disease,119,2,paratuberculosis,60,21,dog,0,healthy,0,healthy,1,FALSE
16,221,1,Disease,120,2,paratuberculosis,61,58,tiger,1,infected,1,infected,1,FALSE
16,222,1,Disease,121,5,echinococcus,1,18,cow,0,healthy,0,healthy,1,FALSE
16,223,1,Disease,122,5,echinococcus,2,20,deer,1,infected,0,healthy,0,FALSE
16,224,1,Disease,123,5,echinococcus,3,21,dog,0,healthy,0,healthy,1,FALSE
16,225,1,Disease,124,5,echinococcus,4,60,zebra,0,healthy,0,healthy,1,FALSE
16,226,1,Disease,125,5,echinococcus,5,28,goat,1,infected,1,infected,1,FALSE
16,227,1,Disease,126,5,echinococcus,6,45,rat,0,healthy,0,healthy,1,FALSE
16,228,1,Disease,127,5,echinococcus,7,35,lion,1,infected,1,infected,1,FALSE
16,229,1,Disease,128,5,echinococcus,8,22,elephant,1,infected,1,infected,1,FALSE
16,230,1,Disease,129,5,echinococcus,9,58,tiger,1,infected,1,infected,1,FALSE
16,231,1,Disease,130,5,echinococcus,10,14,chimpanzee,0,healthy,1,infected,0,FALSE
16,232,1,Disease,131,5,echinococcus,11,15,chipmunk,0,healthy,0,healthy,1,FALSE
16,233,1,Disease,132,5,echinococcus,12,37,monkey,0,healthy,1,infected,0,FALSE
16,234,1,Disease,133,5,echinococcus,13,5,beaver,0,healthy,0,healthy,1,FALSE
16,235,1,Disease,134,5,echinococcus,14,11,cat,0,healthy,0,healthy,1,FALSE
16,236,1,Disease,135,5,echinococcus,15,1,antelope,0,healthy,0,healthy,1,FALSE
16,237,1,Disease,136,5,echinococcus,16,29,gorilla,0,healthy,1,infected,0,FALSE
16,238,1,Disease,137,5,echinococcus,17,10,camel,1,infected,1,infected,1,FALSE
16,239,1,Disease,138,5,echinococcus,18,31,horse,0,healthy,0,healthy,1,FALSE
16,240,1,Disease,139,5,echinococcus,19,49,sheep,0,healthy,0,healthy,1,FALSE
16,241,1,Disease,140,5,echinococcus,20,44,rabbit,0,healthy,0,healthy,1,FALSE
16,242,1,Disease,141,5,echinococcus,21,27,giraffe,1,infected,1,infected,1,FALSE
16,243,1,Disease,142,5,echinococcus,22,14,chimpanzee,1,infected,1,infected,1,FALSE
16,244,1,Disease,143,5,echinococcus,23,10,camel,1,infected,1,infected,1,FALSE
16,245,1,Disease,144,5,echinococcus,24,18,cow,0,healthy,0,healthy,1,FALSE
16,246,1,Disease,145,5,echinococcus,25,15,chipmunk,0,healthy,0,healthy,1,FALSE
16,247,1,Disease,146,5,echinococcus,26,20,deer,0,healthy,0,healthy,1,FALSE
16,248,1,Disease,147,5,echinococcus,27,31,horse,0,healthy,0,healthy,1,FALSE
16,249,1,Disease,148,5,echinococcus,28,35,lion,1,infected,1,infected,1,FALSE
16,250,1,Disease,149,5,echinococcus,29,27,giraffe,1,infected,1,infected,1,FALSE
16,251,1,Disease,150,5,echinococcus,30,22,elephant,1,infected,1,infected,1,FALSE
16,252,1,Disease,151,5,echinococcus,31,28,goat,1,infected,1,infected,1,FALSE
16,253,1,Disease,152,5,echinococcus,32,58,tiger,1,infected,1,infected,1,FALSE
16,254,1,Disease,153,5,echinococcus,33,45,rat,0,healthy,0,healthy,1,FALSE
16,255,1,Disease,154,5,echinococcus,34,37,monkey,1,infected,1,infected,1,FALSE
16,256,1,Disease,155,5,echinococcus,35,1,antelope,0,healthy,0,healthy,1,FALSE
16,257,1,Disease,156,5,echinococcus,36,60,zebra,0,healthy,0,healthy,1,FALSE
16,258,1,Disease,157,5,echinococcus,37,44,rabbit,0,healthy,0,healthy,1,FALSE
16,259,1,Disease,158,5,echinococcus,38,21,dog,0,healthy,0,healthy,1,FALSE
16,260,1,Disease,159,5,echinococcus,39,29,gorilla,0,healthy,1,infected,0,FALSE
16,261,1,Disease,160,5,echinococcus,40,11,cat,0,healthy,0,healthy,1,FALSE
16,262,3,Produce,1,3,spring,1,3,bay leaves,1,out of season,0,in season,0,FALSE
16,263,3,Produce,2,3,spring,2,23,garlic,0,in season,1,out of season,0,FALSE
16,264,3,Produce,3,3,spring,3,39,onions,1,out of season,1,out of season,1,FALSE
16,265,3,Produce,4,3,spring,4,38,mushrooms,1,out of season,1,out of season,1,FALSE
16,266,3,Produce,5,3,spring,5,40,parsnips,0,in season,1,out of season,0,FALSE
16,267,3,Produce,6,3,spring,6,33,kiwifruits,0,in season,1,out of season,0,FALSE
16,268,3,Produce,7,3,spring,7,42,pineapples,1,out of season,1,out of season,1,FALSE
16,269,3,Produce,8,3,spring,8,16,collard greens,1,out of season,1,out of season,1,FALSE
16,270,3,Produce,9,3,spring,9,6,beets,0,in season,0,in season,1,FALSE
16,271,3,Produce,10,3,spring,10,55,swiss chards,1,out of season,1,out of season,1,FALSE
16,272,3,Produce,11,3,spring,11,9,cabbages,1,out of season,1,out of season,1,FALSE
16,273,3,Produce,12,3,spring,12,13,celeries,1,out of season,1,out of season,1,FALSE
16,274,3,Produce,13,3,spring,13,2,avocados,0,in season,1,out of season,0,FALSE
16,275,3,Produce,14,3,spring,14,32,kale,1,out of season,1,out of season,1,FALSE
16,276,3,Produce,15,3,spring,15,46,sage,1,out of season,0,in season,0,FALSE
16,277,3,Produce,16,3,spring,16,8,brussel sprouts,0,in season,1,out of season,0,FALSE
16,278,3,Produce,17,3,spring,17,34,lettuces,1,out of season,0,in season,0,FALSE
16,279,3,Produce,18,3,spring,18,59,turnips,1,out of season,1,out of season,1,FALSE
16,280,3,Produce,19,6,summer,1,46,sage,1,out of season,1,out of season,1,FALSE
16,281,3,Produce,20,6,summer,2,2,avocados,0,in season,1,out of season,0,FALSE
16,282,3,Produce,21,6,summer,3,33,kiwifruits,1,out of season,0,in season,0,FALSE
16,283,3,Produce,22,6,summer,4,55,swiss chards,1,out of season,0,in season,0,FALSE
16,284,3,Produce,23,6,summer,5,16,collard greens,1,out of season,0,in season,0,FALSE
16,285,3,Produce,24,6,summer,6,13,celeries,1,out of season,0,in season,0,FALSE
16,286,3,Produce,25,6,summer,7,9,cabbages,1,out of season,0,in season,0,FALSE
16,287,3,Produce,26,6,summer,8,3,bay leaves,0,in season,1,out of season,0,FALSE
16,288,3,Produce,27,6,summer,9,32,kale,1,out of season,0,in season,0,FALSE
16,289,3,Produce,28,6,summer,10,40,parsnips,0,in season,0,in season,1,FALSE
16,290,3,Produce,29,6,summer,11,34,lettuces,0,in season,0,in season,1,FALSE
16,291,3,Produce,30,6,summer,12,23,garlic,1,out of season,1,out of season,1,FALSE
16,292,3,Produce,31,6,summer,13,39,onions,1,out of season,0,in season,0,FALSE
16,293,3,Produce,32,6,summer,14,6,beets,0,in season,1,out of season,0,FALSE
16,294,3,Produce,33,6,summer,15,8,brussel sprouts,0,in season,0,in season,1,FALSE
16,295,3,Produce,34,6,summer,16,38,mushrooms,1,out of season,0,in season,0,FALSE
16,296,3,Produce,35,6,summer,17,42,pineapples,1,out of season,0,in season,0,FALSE
16,297,3,Produce,36,6,summer,18,59,turnips,0,in season,0,in season,1,FALSE
16,298,3,Produce,37,9,fall,1,23,garlic,0,in season,1,out of season,0,FALSE
16,299,3,Produce,38,9,fall,2,13,celeries,0,in season,1,out of season,0,FALSE
16,300,3,Produce,39,9,fall,3,3,bay leaves,0,in season,1,out of season,0,FALSE
16,301,3,Produce,40,9,fall,4,40,parsnips,1,out of season,1,out of season,1,FALSE
16,302,3,Produce,41,9,fall,5,9,cabbages,1,out of season,1,out of season,1,FALSE
16,303,3,Produce,42,9,fall,6,16,collard greens,1,out of season,1,out of season,1,FALSE
16,304,3,Produce,43,9,fall,7,32,kale,0,in season,1,out of season,0,FALSE
16,305,3,Produce,44,9,fall,8,59,turnips,1,out of season,1,out of season,1,FALSE
16,306,3,Produce,45,9,fall,9,39,onions,0,in season,1,out of season,0,FALSE
16,307,3,Produce,46,9,fall,10,34,lettuces,1,out of season,0,in season,0,FALSE
16,308,3,Produce,47,9,fall,11,46,sage,0,in season,1,out of season,0,FALSE
16,309,3,Produce,48,9,fall,12,42,pineapples,1,out of season,1,out of season,1,FALSE
16,310,3,Produce,49,9,fall,13,2,avocados,1,out of season,0,in season,0,FALSE
16,311,3,Produce,50,9,fall,14,33,kiwifruits,0,in season,1,out of season,0,FALSE
16,312,3,Produce,51,9,fall,15,55,swiss chards,0,in season,1,out of season,0,FALSE
16,313,3,Produce,52,9,fall,16,38,mushrooms,1,out of season,1,out of season,1,FALSE
16,314,3,Produce,53,9,fall,17,8,brussel sprouts,0,in season,1,out of season,0,FALSE
16,315,3,Produce,54,9,fall,18,6,beets,1,out of season,1,out of season,1,FALSE
16,316,3,Produce,55,12,winter,1,40,parsnips,1,out of season,1,out of season,1,FALSE
16,317,3,Produce,56,12,winter,2,46,sage,0,in season,1,out of season,0,FALSE
16,318,3,Produce,57,12,winter,3,42,pineapples,1,out of season,1,out of season,1,FALSE
16,319,3,Produce,58,12,winter,4,8,brussel sprouts,1,out of season,1,out of season,1,FALSE
16,320,3,Produce,59,12,winter,5,9,cabbages,1,out of season,1,out of season,1,FALSE
16,321,3,Produce,60,12,winter,6,2,avocados,1,out of season,1,out of season,1,FALSE
16,322,3,Produce,61,12,winter,7,6,beets,1,out of season,1,out of season,1,FALSE
16,323,3,Produce,62,12,winter,8,33,kiwifruits,0,in season,1,out of season,0,FALSE
16,324,3,Produce,63,12,winter,9,13,celeries,1,out of season,1,out of season,1,FALSE
16,325,3,Produce,64,12,winter,10,32,kale,1,out of season,1,out of season,1,FALSE
16,326,3,Produce,65,12,winter,11,59,turnips,1,out of season,1,out of season,1,FALSE
16,327,3,Produce,66,12,winter,12,16,collard greens,1,out of season,1,out of season,1,FALSE
16,328,3,Produce,67,12,winter,13,3,bay leaves,1,out of season,1,out of season,1,FALSE
16,329,3,Produce,68,12,winter,14,23,garlic,1,out of season,0,in season,0,FALSE
16,330,3,Produce,69,12,winter,15,38,mushrooms,1,out of season,1,out of season,1,FALSE
16,331,3,Produce,70,12,winter,16,39,onions,1,out of season,1,out of season,1,FALSE
16,332,3,Produce,71,12,winter,17,34,lettuces,1,out of season,0,in season,0,FALSE
16,333,3,Produce,72,12,winter,18,55,swiss chards,0,in season,1,out of season,0,FALSE
17,1,2,TSA,1,1,2005,1,54,stun guns,0,permitted,0,permitted,1,FALSE
17,2,2,TSA,2,1,2005,2,25,gel heating pads,0,permitted,1,prohibited,0,FALSE
17,3,2,TSA,3,1,2005,3,50,snow globes,0,permitted,1,prohibited,0,FALSE
17,4,2,TSA,4,1,2005,4,30,gunpowders,0,permitted,0,permitted,1,FALSE
17,5,2,TSA,5,1,2005,5,57,throwing stars,0,permitted,0,permitted,1,FALSE
17,6,2,TSA,6,1,2005,6,52,starter pistols,0,permitted,0,permitted,1,FALSE
17,7,2,TSA,7,1,2005,7,26,gel shoe inserts,1,prohibited,1,prohibited,1,FALSE
17,8,2,TSA,8,1,2005,8,51,sparklers,0,permitted,1,prohibited,0,FALSE
17,9,2,TSA,9,1,2005,9,19,crowbars,0,permitted,0,permitted,1,FALSE
17,10,2,TSA,10,1,2005,10,17,common lighters,0,permitted,0,permitted,1,FALSE
17,11,2,TSA,11,1,2005,11,47,saws,0,permitted,0,permitted,1,FALSE
17,12,2,TSA,12,1,2005,12,24,gas torches,0,permitted,0,permitted,1,FALSE
17,13,2,TSA,13,1,2005,13,41,party poppers,1,prohibited,0,permitted,0,FALSE
17,14,2,TSA,14,1,2005,14,43,power tools,0,permitted,0,permitted,1,FALSE
17,15,2,TSA,15,1,2005,15,4,bb guns,0,permitted,0,permitted,1,FALSE
17,16,2,TSA,16,1,2005,16,12,cattle prods,0,permitted,0,permitted,1,FALSE
17,17,2,TSA,17,1,2005,17,36,meat cleavers,0,permitted,0,permitted,1,FALSE
17,18,2,TSA,18,1,2005,18,48,scissors,0,permitted,0,permitted,1,FALSE
17,19,2,TSA,19,1,2005,19,56,swords,0,permitted,0,permitted,1,FALSE
17,20,2,TSA,20,1,2005,20,53,strike-anywhere matches,0,permitted,0,permitted,1,FALSE
17,21,2,TSA,21,1,2005,21,7,brass knuckles,0,permitted,0,permitted,1,FALSE
17,22,2,TSA,22,1,2005,22,19,crowbars,0,permitted,0,permitted,1,FALSE
17,23,2,TSA,23,1,2005,23,56,swords,0,permitted,0,permitted,1,FALSE
17,24,2,TSA,24,1,2005,24,7,brass knuckles,0,permitted,0,permitted,1,FALSE
17,25,2,TSA,25,1,2005,25,50,snow globes,1,prohibited,1,prohibited,1,FALSE
17,26,2,TSA,26,1,2005,26,43,power tools,0,permitted,0,permitted,1,FALSE
17,27,2,TSA,27,1,2005,27,4,bb guns,0,permitted,0,permitted,1,FALSE
17,28,2,TSA,28,1,2005,28,12,cattle prods,0,permitted,0,permitted,1,FALSE
17,29,2,TSA,29,1,2005,29,57,throwing stars,0,permitted,0,permitted,1,FALSE
17,30,2,TSA,30,1,2005,30,52,starter pistols,0,permitted,0,permitted,1,FALSE
17,31,2,TSA,31,1,2005,31,30,gunpowders,0,permitted,0,permitted,1,FALSE
17,32,2,TSA,32,1,2005,32,51,sparklers,1,prohibited,1,prohibited,1,FALSE
17,33,2,TSA,33,1,2005,33,25,gel heating pads,1,prohibited,1,prohibited,1,FALSE
17,34,2,TSA,34,1,2005,34,26,gel shoe inserts,1,prohibited,1,prohibited,1,FALSE
17,35,2,TSA,35,1,2005,35,24,gas torches,0,permitted,0,permitted,1,FALSE
17,36,2,TSA,36,1,2005,36,48,scissors,0,permitted,0,permitted,1,FALSE
17,37,2,TSA,37,1,2005,37,36,meat cleavers,0,permitted,0,permitted,1,FALSE
17,38,2,TSA,38,1,2005,38,54,stun guns,0,permitted,0,permitted,1,FALSE
17,39,2,TSA,39,1,2005,39,17,common lighters,0,permitted,0,permitted,1,FALSE
17,40,2,TSA,40,4,2009,1,48,scissors,0,permitted,1,prohibited,0,FALSE
17,41,2,TSA,41,4,2009,2,4,bb guns,0,permitted,0,permitted,1,FALSE
17,42,2,TSA,42,4,2009,3,56,swords,0,permitted,0,permitted,1,FALSE
17,43,2,TSA,43,4,2009,4,36,meat cleavers,0,permitted,0,permitted,1,FALSE
17,44,2,TSA,44,4,2009,5,25,gel heating pads,1,prohibited,0,permitted,0,FALSE
17,45,2,TSA,45,4,2009,6,50,snow globes,0,permitted,0,permitted,1,FALSE
17,46,2,TSA,46,4,2009,7,26,gel shoe inserts,0,permitted,0,permitted,1,FALSE
17,47,2,TSA,47,4,2009,8,12,cattle prods,1,prohibited,0,permitted,0,FALSE
17,48,2,TSA,48,4,2009,9,53,strike-anywhere matches,0,permitted,0,permitted,1,FALSE
17,49,2,TSA,49,4,2009,10,51,sparklers,0,permitted,1,prohibited,0,FALSE
17,50,2,TSA,50,4,2009,11,52,starter pistols,0,permitted,0,permitted,1,FALSE
17,51,2,TSA,51,4,2009,12,7,brass knuckles,0,permitted,0,permitted,1,FALSE
17,52,2,TSA,52,4,2009,13,57,throwing stars,0,permitted,0,permitted,1,FALSE
17,53,2,TSA,53,4,2009,14,41,party poppers,0,permitted,0,permitted,1,FALSE
17,54,2,TSA,54,4,2009,15,43,power tools,0,permitted,0,permitted,1,FALSE
17,55,2,TSA,55,4,2009,16,30,gunpowders,0,permitted,0,permitted,1,FALSE
17,56,2,TSA,56,4,2009,17,47,saws,0,permitted,0,permitted,1,FALSE
17,57,2,TSA,57,4,2009,18,54,stun guns,0,permitted,0,permitted,1,FALSE
17,58,2,TSA,58,4,2009,19,24,gas torches,0,permitted,0,permitted,1,FALSE
17,59,2,TSA,59,4,2009,20,19,crowbars,0,permitted,0,permitted,1,FALSE
17,60,2,TSA,60,4,2009,21,17,common lighters,0,permitted,1,prohibited,0,FALSE
17,61,2,TSA,61,4,2009,22,19,crowbars,0,permitted,0,permitted,1,FALSE
17,62,2,TSA,62,4,2009,23,53,strike-anywhere matches,0,permitted,0,permitted,1,FALSE
17,63,2,TSA,63,4,2009,24,41,party poppers,0,permitted,0,permitted,1,FALSE
17,64,2,TSA,64,4,2009,25,26,gel shoe inserts,0,permitted,0,permitted,1,FALSE
17,65,2,TSA,65,4,2009,26,24,gas torches,0,permitted,0,permitted,1,FALSE
17,66,2,TSA,66,4,2009,27,50,snow globes,0,permitted,0,permitted,1,FALSE
17,67,2,TSA,67,4,2009,28,54,stun guns,0,permitted,0,permitted,1,FALSE
17,68,2,TSA,68,4,2009,29,52,starter pistols,0,permitted,0,permitted,1,FALSE
17,69,2,TSA,69,4,2009,30,48,scissors,0,permitted,1,prohibited,0,FALSE
17,70,2,TSA,70,4,2009,31,30,gunpowders,0,permitted,0,permitted,1,FALSE
17,71,2,TSA,71,4,2009,32,17,common lighters,0,permitted,1,prohibited,0,FALSE
17,72,2,TSA,72,4,2009,33,56,swords,0,permitted,0,permitted,1,FALSE
17,73,2,TSA,73,4,2009,34,25,gel heating pads,1,prohibited,0,permitted,0,FALSE
17,74,2,TSA,74,4,2009,35,57,throwing stars,0,permitted,0,permitted,1,FALSE
17,75,2,TSA,75,4,2009,36,36,meat cleavers,0,permitted,0,permitted,1,FALSE
17,76,2,TSA,76,4,2009,37,12,cattle prods,0,permitted,0,permitted,1,FALSE
17,77,2,TSA,77,4,2009,38,7,brass knuckles,0,permitted,0,permitted,1,FALSE
17,78,2,TSA,78,4,2009,39,43,power tools,0,permitted,0,permitted,1,FALSE
17,79,2,TSA,79,4,2009,40,51,sparklers,1,prohibited,1,prohibited,1,FALSE
17,80,2,TSA,80,4,2009,41,47,saws,0,permitted,0,permitted,1,FALSE
17,81,2,TSA,81,4,2009,42,4,bb guns,0,permitted,0,permitted,1,FALSE
17,82,2,TSA,82,7,2014,1,53,strike-anywhere matches,0,permitted,0,permitted,1,FALSE
17,83,2,TSA,83,7,2014,2,12,cattle prods,0,permitted,0,permitted,1,FALSE
17,84,2,TSA,84,7,2014,3,17,common lighters,1,prohibited,1,prohibited,1,FALSE
17,85,2,TSA,85,7,2014,4,43,power tools,0,permitted,0,permitted,1,FALSE
17,86,2,TSA,86,7,2014,5,24,gas torches,0,permitted,0,permitted,1,FALSE
17,87,2,TSA,87,7,2014,6,26,gel shoe inserts,0,permitted,0,permitted,1,FALSE
17,88,2,TSA,88,7,2014,7,52,starter pistols,0,permitted,0,permitted,1,FALSE
17,89,2,TSA,89,7,2014,8,56,swords,0,permitted,0,permitted,1,FALSE
17,90,2,TSA,90,7,2014,9,36,meat cleavers,0,permitted,0,permitted,1,FALSE
17,91,2,TSA,91,7,2014,10,48,scissors,1,prohibited,1,prohibited,1,FALSE
17,92,2,TSA,92,7,2014,11,54,stun guns,0,permitted,0,permitted,1,FALSE
17,93,2,TSA,93,7,2014,12,4,bb guns,0,permitted,0,permitted,1,FALSE
17,94,2,TSA,94,7,2014,13,25,gel heating pads,0,permitted,0,permitted,1,FALSE
17,95,2,TSA,95,7,2014,14,19,crowbars,0,permitted,0,permitted,1,FALSE
17,96,2,TSA,96,7,2014,15,50,snow globes,1,prohibited,1,prohibited,1,FALSE
17,97,2,TSA,97,7,2014,16,51,sparklers,0,permitted,1,prohibited,0,FALSE
17,98,2,TSA,98,7,2014,17,47,saws,0,permitted,0,permitted,1,FALSE
17,99,2,TSA,99,7,2014,18,7,brass knuckles,0,permitted,0,permitted,1,FALSE
17,100,2,TSA,100,7,2014,19,41,party poppers,0,permitted,0,permitted,1,FALSE
17,101,2,TSA,101,10,2022,1,4,bb guns,0,permitted,0,permitted,1,FALSE
17,102,2,TSA,102,10,2022,2,12,cattle prods,0,permitted,0,permitted,1,FALSE
17,103,2,TSA,103,10,2022,3,17,common lighters,1,prohibited,1,prohibited,1,FALSE
17,104,2,TSA,104,10,2022,4,47,saws,0,permitted,0,permitted,1,FALSE
17,105,2,TSA,105,10,2022,5,43,power tools,0,permitted,1,prohibited,0,FALSE
17,106,2,TSA,106,10,2022,6,54,stun guns,0,permitted,0,permitted,1,FALSE
17,107,2,TSA,107,10,2022,7,53,strike-anywhere matches,0,permitted,0,permitted,1,FALSE
17,108,2,TSA,108,10,2022,8,19,crowbars,0,permitted,0,permitted,1,FALSE
17,109,2,TSA,109,10,2022,9,36,meat cleavers,0,permitted,0,permitted,1,FALSE
17,110,2,TSA,110,10,2022,10,57,throwing stars,0,permitted,0,permitted,1,FALSE
17,111,2,TSA,111,10,2022,11,48,scissors,1,prohibited,1,prohibited,1,FALSE
17,112,2,TSA,112,10,2022,12,30,gunpowders,0,permitted,0,permitted,1,FALSE
17,113,2,TSA,113,10,2022,13,7,brass knuckles,0,permitted,0,permitted,1,FALSE
17,114,2,TSA,114,10,2022,14,24,gas torches,0,permitted,0,permitted,1,FALSE
17,115,2,TSA,115,10,2022,15,52,starter pistols,0,permitted,0,permitted,1,FALSE
17,116,2,TSA,116,10,2022,16,25,gel heating pads,0,permitted,0,permitted,1,FALSE
17,117,2,TSA,117,10,2022,17,51,sparklers,1,prohibited,0,permitted,0,FALSE
17,118,2,TSA,118,10,2022,18,56,swords,0,permitted,0,permitted,1,FALSE
17,119,2,TSA,119,10,2022,19,26,gel shoe inserts,0,permitted,0,permitted,1,FALSE
17,120,2,TSA,120,10,2022,20,50,snow globes,1,prohibited,1,prohibited,1,FALSE
17,121,1,Disease,1,8,brucellosis,1,21,dog,1,infected,0,healthy,0,FALSE
17,122,1,Disease,2,8,brucellosis,2,5,beaver,1,infected,1,infected,1,FALSE
17,123,1,Disease,3,8,brucellosis,3,37,monkey,1,infected,1,infected,1,FALSE
17,124,1,Disease,4,8,brucellosis,4,22,elephant,1,infected,1,infected,1,FALSE
17,125,1,Disease,5,8,brucellosis,5,10,camel,1,infected,1,infected,1,FALSE
17,126,1,Disease,6,8,brucellosis,6,35,lion,1,infected,1,infected,1,FALSE
17,127,1,Disease,7,8,brucellosis,7,15,chipmunk,1,infected,1,infected,1,FALSE
17,128,1,Disease,8,8,brucellosis,8,27,giraffe,1,infected,1,infected,1,FALSE
17,129,1,Disease,9,8,brucellosis,9,29,gorilla,1,infected,1,infected,1,FALSE
17,130,1,Disease,10,8,brucellosis,10,49,sheep,1,infected,1,infected,1,FALSE
17,131,1,Disease,11,8,brucellosis,11,45,rat,1,infected,1,infected,1,FALSE
17,132,1,Disease,12,8,brucellosis,12,18,cow,1,infected,0,healthy,0,FALSE
17,133,1,Disease,13,8,brucellosis,13,44,rabbit,1,infected,1,infected,1,FALSE
17,134,1,Disease,14,8,brucellosis,14,31,horse,1,infected,0,healthy,0,FALSE
17,135,1,Disease,15,8,brucellosis,15,58,tiger,1,infected,1,infected,1,FALSE
17,136,1,Disease,16,8,brucellosis,16,20,deer,1,infected,1,infected,1,FALSE
17,137,1,Disease,17,8,brucellosis,17,14,chimpanzee,1,infected,1,infected,1,FALSE
17,138,1,Disease,18,8,brucellosis,18,1,antelope,1,infected,0,healthy,0,FALSE
17,139,1,Disease,19,8,brucellosis,19,60,zebra,1,infected,0,healthy,0,FALSE
17,140,1,Disease,20,8,brucellosis,20,11,cat,1,infected,0,healthy,0,FALSE
17,141,1,Disease,21,8,brucellosis,21,28,goat,1,infected,1,infected,1,FALSE
17,142,1,Disease,22,8,brucellosis,22,10,camel,1,infected,1,infected,1,FALSE
17,143,1,Disease,23,8,brucellosis,23,37,monkey,1,infected,1,infected,1,FALSE
17,144,1,Disease,24,8,brucellosis,24,29,gorilla,1,infected,1,infected,1,FALSE
17,145,1,Disease,25,8,brucellosis,25,5,beaver,1,infected,1,infected,1,FALSE
17,146,1,Disease,26,8,brucellosis,26,18,cow,0,healthy,0,healthy,1,FALSE
17,147,1,Disease,27,8,brucellosis,27,28,goat,1,infected,1,infected,1,FALSE
17,148,1,Disease,28,8,brucellosis,28,31,horse,0,healthy,0,healthy,1,FALSE
17,149,1,Disease,29,8,brucellosis,29,15,chipmunk,1,infected,1,infected,1,FALSE
17,150,1,Disease,30,8,brucellosis,30,49,sheep,1,infected,1,infected,1,FALSE
17,151,1,Disease,31,8,brucellosis,31,35,lion,0,healthy,1,infected,0,FALSE
17,152,1,Disease,32,8,brucellosis,32,44,rabbit,0,healthy,1,infected,0,FALSE
17,153,1,Disease,33,8,brucellosis,33,45,rat,1,infected,1,infected,1,FALSE
17,154,1,Disease,34,8,brucellosis,34,22,elephant,1,infected,1,infected,1,FALSE
17,155,1,Disease,35,8,brucellosis,35,20,deer,0,healthy,1,infected,0,FALSE
17,156,1,Disease,36,8,brucellosis,36,14,chimpanzee,1,infected,1,infected,1,FALSE
17,157,1,Disease,37,8,brucellosis,37,27,giraffe,1,infected,1,infected,1,FALSE
17,158,1,Disease,38,8,brucellosis,38,11,cat,0,healthy,0,healthy,1,FALSE
17,159,1,Disease,39,8,brucellosis,39,58,tiger,1,infected,1,infected,1,FALSE
17,160,1,Disease,40,8,brucellosis,40,1,antelope,0,healthy,0,healthy,1,FALSE
17,161,1,Disease,41,8,brucellosis,41,60,zebra,0,healthy,0,healthy,1,FALSE
17,162,1,Disease,42,8,brucellosis,42,21,dog,0,healthy,0,healthy,1,FALSE
17,163,1,Disease,43,5,echinococcus,1,27,giraffe,1,infected,1,infected,1,FALSE
17,164,1,Disease,44,5,echinococcus,2,31,horse,0,healthy,0,healthy,1,FALSE
17,165,1,Disease,45,5,echinococcus,3,10,camel,1,infected,1,infected,1,FALSE
17,166,1,Disease,46,5,echinococcus,4,11,cat,0,healthy,0,healthy,1,FALSE
17,167,1,Disease,47,5,echinococcus,5,44,rabbit,1,infected,0,healthy,0,FALSE
17,168,1,Disease,48,5,echinococcus,6,14,chimpanzee,1,infected,1,infected,1,FALSE
17,169,1,Disease,49,5,echinococcus,7,35,lion,1,infected,1,infected,1,FALSE
17,170,1,Disease,50,5,echinococcus,8,18,cow,0,healthy,0,healthy,1,FALSE
17,171,1,Disease,51,5,echinococcus,9,29,gorilla,1,infected,1,infected,1,FALSE
17,172,1,Disease,52,5,echinococcus,10,15,chipmunk,1,infected,0,healthy,0,FALSE
17,173,1,Disease,53,5,echinococcus,11,22,elephant,1,infected,1,infected,1,FALSE
17,174,1,Disease,54,5,echinococcus,12,49,sheep,1,infected,0,healthy,0,FALSE
17,175,1,Disease,55,5,echinococcus,13,45,rat,1,infected,0,healthy,0,FALSE
17,176,1,Disease,56,5,echinococcus,14,60,zebra,0,healthy,0,healthy,1,FALSE
17,177,1,Disease,57,5,echinococcus,15,1,antelope,0,healthy,0,healthy,1,FALSE
17,178,1,Disease,58,5,echinococcus,16,58,tiger,0,healthy,1,infected,0,FALSE
